ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60613,22,05/24/2020,05/30/2020,13,362,26,722.4,431,2488,860,4964.8,0.0,0.1,3,27,6.0,53.9,50113,60613-22,POINT (-87.661343 41.953742)
60613,24,06/07/2020,06/13/2020,14,392,28,782.2,710,3603,1417,7189.8,0.0,0.1,0,28,0.0,55.9,50113,60613-24,POINT (-87.661343 41.953742)
60606,49,11/29/2020,12/05/2020,9,185,290,5965.8,187,4436,6030,143050.6,0.1,0.1,1,2,32.2,64.5,3101,60606-49,POINT (-87.63676 41.882634)
60613,25,06/14/2020,06/20/2020,10,402,20,802.2,613,4216,1223,8413,0.0,0.1,1,29,2.0,57.9,50113,60613-25,POINT (-87.661343 41.953742)
60613,26,06/21/2020,06/27/2020,19,421,38,840.1,752,4968,1501,9913.6,0.0,0.1,2,31,4.0,61.9,50113,60613-26,POINT (-87.661343 41.953742)
60613,27,06/28/2020,07/04/2020,27,448,54,894,987,5955,1970,11883.1,0.0,0.1,0,31,0.0,61.9,50113,60613-27,POINT (-87.661343 41.953742)
60613,28,07/05/2020,07/11/2020,24,472,48,941.9,1063,7018,2121,14004.4,0.0,0.1,0,31,0.0,61.9,50113,60613-28,POINT (-87.661343 41.953742)
60613,29,07/12/2020,07/18/2020,32,504,64,1005.7,1085,8103,2165,16169.5,0.0,0.1,0,31,0.0,61.9,50113,60613-29,POINT (-87.661343 41.953742)
60613,30,07/19/2020,07/25/2020,28,532,56,1061.6,966,9069,1928,18097.1,0.0,0.1,0,31,0.0,61.9,50113,60613-30,POINT (-87.661343 41.953742)
60613,31,07/26/2020,08/01/2020,27,559,54,1115.5,1171,10240,2337,20433.8,0.0,0.1,0,31,0.0,61.9,50113,60613-31,POINT (-87.661343 41.953742)
60613,32,08/02/2020,08/08/2020,30,589,60,1175.3,1006,11246,2008,22441.3,0.0,0.1,0,31,0.0,61.9,50113,60613-32,POINT (-87.661343 41.953742)
60613,33,08/09/2020,08/15/2020,20,609,40,1215.3,1067,12313,2129,24570.5,0.0,0.0,0,31,0.0,61.9,50113,60613-33,POINT (-87.661343 41.953742)
60613,36,08/30/2020,09/05/2020,32,695,64,1386.9,1201,15710,2397,31349.2,0.0,0.0,0,31,0.0,61.9,50113,60613-36,POINT (-87.661343 41.953742)
60609,21,05/17/2020,05/23/2020,230,1558,374,2533.5,1024,4771,1665,7758.4,0.2,0.3,7,50,11.4,81.3,61495,60609-21,POINT (-87.653382 41.812017)
60609,22,05/24/2020,05/30/2020,138,1696,224,2757.9,868,5639,1412,9169.9,0.2,0.3,7,57,11.4,92.7,61495,60609-22,POINT (-87.653382 41.812017)
60609,23,05/31/2020,06/06/2020,54,1750,88,2845.8,688,6327,1119,10288.6,0.1,0.3,6,63,9.8,102.4,61495,60609-23,POINT (-87.653382 41.812017)
60609,24,06/07/2020,06/13/2020,46,1796,75,2920.6,642,6969,1044,11332.6,0.1,0.3,2,65,3.3,105.7,61495,60609-24,POINT (-87.653382 41.812017)
60609,25,06/14/2020,06/20/2020,25,1821,41,2961.2,862,7831,1402,12734.4,0.1,0.2,4,69,6.5,112.2,61495,60609-25,POINT (-87.653382 41.812017)
60613,38,09/13/2020,09/19/2020,44,758,88,1512.6,1173,17923,2341,35765.2,0.0,0.0,0,31,0.0,61.9,50113,60613-38,POINT (-87.661343 41.953742)
60613,39,09/20/2020,09/26/2020,35,793,70,1582.4,1143,19066,2281,38046,0.0,0.0,0,31,0.0,61.9,50113,60613-39,POINT (-87.661343 41.953742)
60613,40,09/27/2020,10/03/2020,50,843,100,1682.2,1577,20643,3147,41192.9,0.0,0.0,0,31,0.0,61.9,50113,60613-40,POINT (-87.661343 41.953742)
60609,26,06/21/2020,06/27/2020,39,1860,63,3024.6,955,8786,1553,14287.3,0.0,0.2,2,71,3.3,115.5,61495,60609-26,POINT (-87.653382 41.812017)
60609,27,06/28/2020,07/04/2020,44,1904,72,3096.2,888,9674,1444,15731.4,0.1,0.2,2,73,3.3,118.7,61495,60609-27,POINT (-87.653382 41.812017)
60609,28,07/05/2020,07/11/2020,50,1954,81,3177.5,809,10483,1316,17046.9,0.1,0.2,3,76,4.9,123.6,61495,60609-28,POINT (-87.653382 41.812017)
60609,29,07/12/2020,07/18/2020,49,2003,80,3257.2,1094,11577,1779,18825.9,0.0,0.2,1,77,1.6,125.2,61495,60609-29,POINT (-87.653382 41.812017)
60619,14,03/29/2020,04/04/2020,112,241,183,393.4,286,633,467,1033.3,0.3,0.3,9,9,14.7,14.7,61258,60619-14,POINT (-87.60569 41.744737)
60609,30,07/19/2020,07/25/2020,43,2046,70,3327.1,1041,12618,1693,20518.7,0.1,0.2,0,77,0.0,125.2,61495,60609-30,POINT (-87.653382 41.812017)
60609,31,07/26/2020,08/01/2020,65,2111,106,3432.8,1023,13641,1664,22182.3,0.1,0.2,0,77,0.0,125.2,61495,60609-31,POINT (-87.653382 41.812017)
60609,32,08/02/2020,08/08/2020,53,2164,86,3519,997,14638,1621,23803.6,0.1,0.2,0,77,0.0,125.2,61495,60609-32,POINT (-87.653382 41.812017)
60609,33,08/09/2020,08/15/2020,56,2220,91,3610,1343,15981,2184,25987.5,0.1,0.1,1,78,1.6,126.8,61495,60609-33,POINT (-87.653382 41.812017)
60609,34,08/16/2020,08/22/2020,79,2299,128,3738.5,1382,17363,2247,28234.8,0.1,0.1,1,79,1.6,128.5,61495,60609-34,POINT (-87.653382 41.812017)
60609,35,08/23/2020,08/29/2020,66,2365,107,3845.8,1220,18583,1984,30218.7,0.1,0.1,0,79,0.0,128.5,61495,60609-35,POINT (-87.653382 41.812017)
60609,36,08/30/2020,09/05/2020,58,2423,94,3940.2,1094,19677,1779,31997.7,0.1,0.1,0,79,0.0,128.5,61495,60609-36,POINT (-87.653382 41.812017)
60609,37,09/06/2020,09/12/2020,50,2473,81,4021.5,1100,20777,1789,33786.5,0.0,0.1,2,81,3.3,131.7,61495,60609-37,POINT (-87.653382 41.812017)
60609,38,09/13/2020,09/19/2020,49,2522,80,4101.1,1270,22047,2065,35851.7,0.0,0.1,0,81,0.0,131.7,61495,60609-38,POINT (-87.653382 41.812017)
60609,39,09/20/2020,09/26/2020,56,2578,91,4192.2,1114,23161,1812,37663.2,0.1,0.1,1,82,1.6,133.3,61495,60609-39,POINT (-87.653382 41.812017)
60609,40,09/27/2020,10/03/2020,70,2648,114,4306,1222,24383,1987,39650.4,0.1,0.1,0,82,0.0,133.3,61495,60609-40,POINT (-87.653382 41.812017)
60609,41,10/04/2020,10/10/2020,70,2718,114,4419.9,1370,25753,2228,41878.2,0.1,0.1,1,83,1.6,135.0,61495,60609-41,POINT (-87.653382 41.812017)
60609,42,10/11/2020,10/17/2020,122,2840,198,4618.3,1471,27224,2392,44270.3,0.1,0.1,1,84,1.6,136.6,61495,60609-42,POINT (-87.653382 41.812017)
60609,43,10/18/2020,10/24/2020,183,3023,298,4915.8,1686,28910,2742,47012,0.1,0.1,1,85,1.6,138.2,61495,60609-43,POINT (-87.653382 41.812017)
60609,44,10/25/2020,10/31/2020,240,3263,390,5306.1,1991,30901,3238,50249.6,0.1,0.1,1,86,1.6,139.8,61495,60609-44,POINT (-87.653382 41.812017)
60609,45,11/01/2020,11/07/2020,364,3627,592,5898,2211,33112,3595,53845,0.2,0.1,2,88,3.3,143.1,61495,60609-45,POINT (-87.653382 41.812017)
60609,46,11/08/2020,11/14/2020,441,4068,717,6615.2,2610,35722,4244,58089.3,0.2,0.1,1,89,1.6,144.7,61495,60609-46,POINT (-87.653382 41.812017)
60609,47,11/15/2020,11/21/2020,333,4401,542,7156.7,2561,38283,4165,62253.8,0.2,0.1,5,94,8.1,152.9,61495,60609-47,POINT (-87.653382 41.812017)
60609,48,11/22/2020,11/28/2020,226,4627,368,7524.2,1962,40245,3190,65444.3,0.1,0.1,0,94,0.0,152.9,61495,60609-48,POINT (-87.653382 41.812017)
60609,49,11/29/2020,12/05/2020,327,4954,532,8055.9,2331,42576,3791,69234.9,0.2,0.1,6,100,9.8,162.6,61495,60609-49,POINT (-87.653382 41.812017)
60608,19,05/03/2020,05/09/2020,232,1192,293,1505,828,3518,1045,4441.6,0.3,0.3,8,34,10.1,42.9,79205,60608-19,POINT (-87.670366 41.849879)
60611,11,03/08/2020,03/14/2020,,,,,11,14,34,43.2,0.0,0.0,0,0,0.0,0.0,32426,60611-11,POINT (-87.620291 41.894734)
60646,17,04/19/2020,04/25/2020,106,188,379,671.7,440,1044,1572,3730.3,0.3,0.2,2,5,7.1,17.9,27987,60646-17,POINT (-87.761826 41.993931)
60646,18,04/26/2020,05/02/2020,50,238,179,850.4,219,1263,782,4512.8,0.2,0.2,4,9,14.3,32.2,27987,60646-18,POINT (-87.761826 41.993931)
60646,19,05/03/2020,05/09/2020,45,283,161,1011.2,237,1500,847,5359.6,0.2,0.2,14,23,50.0,82.2,27987,60646-19,POINT (-87.761826 41.993931)
60646,20,05/10/2020,05/16/2020,34,317,122,1132.7,261,1761,933,6292.2,0.1,0.2,7,30,25.0,107.2,27987,60646-20,POINT (-87.761826 41.993931)
60646,21,05/17/2020,05/23/2020,31,348,111,1243.4,330,2091,1179,7471.3,0.1,0.2,3,33,10.7,117.9,27987,60646-21,POINT (-87.761826 41.993931)
60646,22,05/24/2020,05/30/2020,19,367,68,1311.3,341,2432,1218,8689.7,0.1,0.2,2,35,7.1,125.1,27987,60646-22,POINT (-87.761826 41.993931)
60647,18,04/26/2020,05/02/2020,202,704,231,804.5,615,2373,703,2711.7,0.3,0.3,12,29,13.7,33.1,87509,60647-18,POINT (-87.701101 41.921058)
60610,21,05/17/2020,05/23/2020,24,231,62,592,408,1956,1046,5012.9,0.1,0.1,1,5,2.6,12.8,39019,60610-21,POINT (-87.63581 41.90455)
60610,22,05/24/2020,05/30/2020,17,248,44,635.6,365,2321,935,5948.4,0.1,0.1,1,6,2.6,15.4,39019,60610-22,POINT (-87.63581 41.90455)
60610,23,05/31/2020,06/06/2020,11,259,28,663.8,376,2697,964,6912,0.0,0.1,1,7,2.6,17.9,39019,60610-23,POINT (-87.63581 41.90455)
60610,24,06/07/2020,06/13/2020,6,265,15,679.2,437,3134,1120,8032,0.0,0.1,1,8,2.6,20.5,39019,60610-24,POINT (-87.63581 41.90455)
60610,25,06/14/2020,06/20/2020,9,274,23,702.2,464,3598,1189,9221.1,0.0,0.1,1,9,2.6,23.1,39019,60610-25,POINT (-87.63581 41.90455)
60610,26,06/21/2020,06/27/2020,26,300,67,768.9,645,4243,1653,10874.2,0.0,0.1,0,9,0.0,23.1,39019,60610-26,POINT (-87.63581 41.90455)
60610,27,06/28/2020,07/04/2020,23,323,59,827.8,873,5116,2237,13111.6,0.0,0.1,0,9,0.0,23.1,39019,60610-27,POINT (-87.63581 41.90455)
60610,28,07/05/2020,07/11/2020,27,350,69,897,849,5965,2176,15287.4,0.0,0.1,1,10,2.6,25.6,39019,60610-28,POINT (-87.63581 41.90455)
60610,29,07/12/2020,07/18/2020,22,372,56,953.4,916,6881,2348,17635,0.0,0.1,0,10,0.0,25.6,39019,60610-29,POINT (-87.63581 41.90455)
60610,30,07/19/2020,07/25/2020,27,399,69,1022.6,771,7652,1976,19611,0.0,0.1,0,10,0.0,25.6,39019,60610-30,POINT (-87.63581 41.90455)
60610,31,07/26/2020,08/01/2020,20,419,51,1073.8,865,8517,2217,21827.8,0.0,0.0,0,10,0.0,25.6,39019,60610-31,POINT (-87.63581 41.90455)
60601,38,09/13/2020,09/19/2020,8,201,54,1369.7,325,5649,2215,38494,0.0,0.0,0,5,0.0,34.1,14675,60601-38,POINT (-87.622844 41.886262)
60601,39,09/20/2020,09/26/2020,8,209,54,1424.2,390,6039,2658,41151.6,0.0,0.0,1,6,6.8,40.9,14675,60601-39,POINT (-87.622844 41.886262)
60601,40,09/27/2020,10/03/2020,4,213,27,1451.4,393,6432,2678,43829.6,0.0,0.0,0,6,0.0,40.9,14675,60601-40,POINT (-87.622844 41.886262)
60610,32,08/02/2020,08/08/2020,22,441,56,1130.2,773,9290,1981,23808.9,0.0,0.0,0,10,0.0,25.6,39019,60610-32,POINT (-87.63581 41.90455)
60610,33,08/09/2020,08/15/2020,20,461,51,1181.5,868,10158,2225,26033.5,0.0,0.0,0,10,0.0,25.6,39019,60610-33,POINT (-87.63581 41.90455)
60610,44,10/25/2020,10/31/2020,184,1071,472,2744.8,2256,23747,5782,60860.1,0.1,0.0,1,11,2.6,28.2,39019,60610-44,POINT (-87.63581 41.90455)
60610,45,11/01/2020,11/07/2020,222,1293,569,3313.8,2095,25842,5369,66229.3,0.1,0.1,1,12,2.6,30.8,39019,60610-45,POINT (-87.63581 41.90455)
60610,46,11/08/2020,11/14/2020,254,1547,651,3964.7,2191,28033,5615,71844.5,0.1,0.1,2,14,5.1,35.9,39019,60610-46,POINT (-87.63581 41.90455)
60610,47,11/15/2020,11/21/2020,181,1728,464,4428.6,2797,30830,7168,79012.8,0.1,0.1,1,15,2.6,38.4,39019,60610-47,POINT (-87.63581 41.90455)
60610,48,11/22/2020,11/28/2020,93,1821,238,4667,1705,32535,4370,83382.5,0.1,0.1,1,16,2.6,41.0,39019,60610-48,POINT (-87.63581 41.90455)
60611,28,07/05/2020,07/11/2020,27,224,83,690.8,814,5705,2510,17593.9,0.0,0.1,0,3,0.0,9.3,32426,60611-28,POINT (-87.620291 41.894734)
60611,29,07/12/2020,07/18/2020,17,241,52,743.2,723,6428,2230,19823.6,0.0,0.0,0,3,0.0,9.3,32426,60611-29,POINT (-87.620291 41.894734)
60611,30,07/19/2020,07/25/2020,24,265,74,817.2,768,7196,2368,22192.1,0.0,0.0,0,3,0.0,9.3,32426,60611-30,POINT (-87.620291 41.894734)
60611,31,07/26/2020,08/01/2020,22,287,68,885.1,733,7929,2260,24452.6,0.0,0.0,0,3,0.0,9.3,32426,60611-31,POINT (-87.620291 41.894734)
60611,32,08/02/2020,08/08/2020,18,305,56,940.6,647,8576,1995,26447.9,0.0,0.0,0,3,0.0,9.3,32426,60611-32,POINT (-87.620291 41.894734)
60611,33,08/09/2020,08/15/2020,29,334,89,1030,814,9390,2510,28958.2,0.0,0.0,0,3,0.0,9.3,32426,60611-33,POINT (-87.620291 41.894734)
60611,34,08/16/2020,08/22/2020,19,353,59,1088.6,838,10228,2584,31542.6,0.0,0.0,0,3,0.0,9.3,32426,60611-34,POINT (-87.620291 41.894734)
60611,35,08/23/2020,08/29/2020,19,372,59,1147.2,772,11000,2381,33923.4,0.0,0.0,1,4,3.1,12.3,32426,60611-35,POINT (-87.620291 41.894734)
60622,27,06/28/2020,07/04/2020,36,731,68,1384.7,1113,7550,2108,14301.1,0.0,0.1,0,55,0.0,104.2,52793,60622-27,POINT (-87.681818 41.902762)
60622,32,08/02/2020,08/08/2020,31,901,59,1706.7,1403,14553,2658,27566.2,0.0,0.1,0,56,0.0,106.1,52793,60622-32,POINT (-87.681818 41.902762)
60622,33,08/09/2020,08/15/2020,41,942,78,1784.3,1543,16096,2923,30488.9,0.0,0.1,0,56,0.0,106.1,52793,60622-33,POINT (-87.681818 41.902762)
60622,34,08/16/2020,08/22/2020,36,978,68,1852.5,1673,17769,3169,33657.9,0.0,0.1,0,56,0.0,106.1,52793,60622-34,POINT (-87.681818 41.902762)
60622,35,08/23/2020,08/29/2020,38,1016,72,1924.5,1540,19309,2917,36574.9,0.0,0.1,0,56,0.0,106.1,52793,60622-35,POINT (-87.681818 41.902762)
60622,36,08/30/2020,09/05/2020,28,1044,53,1977.5,1548,20857,2932,39507.1,0.0,0.1,0,56,0.0,106.1,52793,60622-36,POINT (-87.681818 41.902762)
60611,36,08/30/2020,09/05/2020,20,392,62,1208.9,776,11776,2393,36316.5,0.0,0.0,0,4,0.0,12.3,32426,60611-36,POINT (-87.620291 41.894734)
60611,37,09/06/2020,09/12/2020,21,413,65,1273.7,693,12469,2137,38453.7,0.0,0.0,0,4,0.0,12.3,32426,60611-37,POINT (-87.620291 41.894734)
60611,38,09/13/2020,09/19/2020,24,437,74,1347.7,863,13332,2661,41115.2,0.0,0.0,0,4,0.0,12.3,32426,60611-38,POINT (-87.620291 41.894734)
60611,39,09/20/2020,09/26/2020,22,459,68,1415.5,855,14187,2637,43751.9,0.0,0.0,0,4,0.0,12.3,32426,60611-39,POINT (-87.620291 41.894734)
60611,40,09/27/2020,10/03/2020,25,484,77,1492.6,924,15111,2850,46601.5,0.0,0.0,0,4,0.0,12.3,32426,60611-40,POINT (-87.620291 41.894734)
60611,41,10/04/2020,10/10/2020,33,517,102,1594.4,1176,16287,3627,50228.2,0.0,0.0,0,4,0.0,12.3,32426,60611-41,POINT (-87.620291 41.894734)
60611,42,10/11/2020,10/17/2020,33,550,102,1696.2,1223,17510,3772,53999.9,0.0,0.0,0,4,0.0,12.3,32426,60611-42,POINT (-87.620291 41.894734)
60607,31,07/26/2020,08/01/2020,16,548,54,1851.9,563,5803,1903,19610.7,0.0,0.1,0,4,0.0,13.5,29591,60607-31,POINT (-87.652727 41.876104)
60607,33,08/09/2020,08/15/2020,25,604,84,2041.2,707,7099,2389,23990.4,0.0,0.1,0,4,0.0,13.5,29591,60607-33,POINT (-87.652727 41.876104)
60611,43,10/18/2020,10/24/2020,90,640,278,1973.7,1564,19074,4823,58823.2,0.1,0.0,0,4,0.0,12.3,32426,60611-43,POINT (-87.620291 41.894734)
60611,44,10/25/2020,10/31/2020,108,748,333,2306.8,1600,20674,4934,63757.5,0.1,0.0,0,4,0.0,12.3,32426,60611-44,POINT (-87.620291 41.894734)
60605,20,05/10/2020,05/16/2020,6,155,22,563.2,170,1040,618,3779.2,0.0,0.1,0,1,0.0,3.6,27519,60605-20,POINT (-87.623449 41.867824)
60605,21,05/17/2020,05/23/2020,14,169,51,614.1,230,1270,836,4615,0.1,0.1,0,1,0.0,3.6,27519,60605-21,POINT (-87.623449 41.867824)
60605,22,05/24/2020,05/30/2020,18,187,65,679.5,284,1554,1032,5647,0.1,0.1,0,1,0.0,3.6,27519,60605-22,POINT (-87.623449 41.867824)
60605,23,05/31/2020,06/06/2020,7,194,25,705,266,1820,967,6613.6,0.0,0.1,0,1,0.0,3.6,27519,60605-23,POINT (-87.623449 41.867824)
60606,50,12/06/2020,12/12/2020,16,201,516,6481.8,174,4610,5611,148661.7,0.1,0.1,1,3,32.2,96.7,3101,60606-50,POINT (-87.63676 41.882634)
60606,51,12/13/2020,12/19/2020,9,210,290,6772,223,4833,7191,155853,0.0,0.1,0,3,0.0,96.7,3101,60606-51,POINT (-87.63676 41.882634)
60607,28,07/05/2020,07/11/2020,16,505,54,1706.6,586,4030,1980,13619,0.0,0.1,0,4,0.0,13.5,29591,60607-28,POINT (-87.652727 41.876104)
60607,29,07/12/2020,07/18/2020,14,519,47,1753.9,614,4644,2075,15694,0.0,0.1,0,4,0.0,13.5,29591,60607-29,POINT (-87.652727 41.876104)
60607,30,07/19/2020,07/25/2020,13,532,44,1797.8,596,5240,2014,17708.1,0.0,0.1,0,4,0.0,13.5,29591,60607-30,POINT (-87.652727 41.876104)
60612,21,05/17/2020,05/23/2020,64,645,186,1879.9,439,3179,1280,9265.3,0.1,0.2,3,22,8.7,64.1,34311,60612-21,POINT (-87.687011 41.88004)
60612,27,06/28/2020,07/04/2020,19,749,55,2183,521,5953,1518,17350.1,0.0,0.2,0,26,0.0,75.8,34311,60612-27,POINT (-87.687011 41.88004)
60612,28,07/05/2020,07/11/2020,26,775,76,2258.8,644,6597,1877,19227.1,0.0,0.1,2,28,5.8,81.6,34311,60612-28,POINT (-87.687011 41.88004)
60604,21,05/17/2020,05/23/2020,3,19,384,2429.7,16,92,2046,11764.7,0.2,0.2,0,0,0.0,0.0,782,60604-21,POINT (-87.629029 41.878153)
60603,16,04/12/2020,04/18/2020,,,,,3,19,256,1618.4,0.0,0.0,0,0,0.0,0.0,1174,60603-16,POINT (-87.625473 41.880112)
60603,17,04/19/2020,04/25/2020,,,,,3,22,256,1873.9,0.0,0.0,0,0,0.0,0.0,1174,60603-17,POINT (-87.625473 41.880112)
60603,18,04/26/2020,05/02/2020,,,,,13,35,1107,2981.3,0.2,0.2,0,0,0.0,0.0,1174,60603-18,POINT (-87.625473 41.880112)
60610,15,04/05/2020,04/11/2020,15,97,38,248.6,109,385,279,986.7,0.2,0.2,1,1,2.6,2.6,39019,60610-15,POINT (-87.63581 41.90455)
60610,16,04/12/2020,04/18/2020,15,112,38,287,144,529,369,1355.7,0.1,0.2,0,1,0.0,2.6,39019,60610-16,POINT (-87.63581 41.90455)
60610,17,04/19/2020,04/25/2020,22,134,56,343.4,172,701,441,1796.6,0.1,0.2,2,3,5.1,7.7,39019,60610-17,POINT (-87.63581 41.90455)
60610,18,04/26/2020,05/02/2020,22,156,56,399.8,190,891,487,2283.5,0.1,0.2,0,3,0.0,7.7,39019,60610-18,POINT (-87.63581 41.90455)
60612,29,07/12/2020,07/18/2020,19,794,55,2314.1,743,7340,2166,21392.6,0.0,0.1,1,29,2.9,84.5,34311,60612-29,POINT (-87.687011 41.88004)
60612,30,07/19/2020,07/25/2020,19,813,55,2369.5,764,8104,2227,23619.2,0.0,0.1,0,29,0.0,84.5,34311,60612-30,POINT (-87.687011 41.88004)
60612,31,07/26/2020,08/01/2020,17,830,50,2419,675,8779,1967,25586.5,0.0,0.1,0,29,0.0,84.5,34311,60612-31,POINT (-87.687011 41.88004)
60612,36,08/30/2020,09/05/2020,18,938,52,2733.8,782,12543,2279,36556.8,0.0,0.1,0,31,0.0,90.4,34311,60612-36,POINT (-87.687011 41.88004)
60612,37,09/06/2020,09/12/2020,16,954,47,2780.4,718,13261,2093,38649.4,0.0,0.1,0,31,0.0,90.4,34311,60612-37,POINT (-87.687011 41.88004)
60612,45,11/01/2020,11/07/2020,163,1459,475,4252.3,1363,23117,3972,67374.9,0.1,0.1,0,31,0.0,90.4,34311,60612-45,POINT (-87.687011 41.88004)
60613,42,10/11/2020,10/17/2020,94,994,188,1983.5,1949,24529,3889,48947.4,0.0,0.0,0,33,0.0,65.9,50113,60613-42,POINT (-87.661343 41.953742)
60613,43,10/18/2020,10/24/2020,112,1106,224,2207,2114,26643,4218,53165.8,0.1,0.0,0,33,0.0,65.9,50113,60613-43,POINT (-87.661343 41.953742)
60613,44,10/25/2020,10/31/2020,159,1265,317,2524.3,2361,29004,4711,57877.2,0.1,0.0,1,34,2.0,67.8,50113,60613-44,POINT (-87.661343 41.953742)
60606,52,12/20/2020,12/26/2020,9,219,290,7062.2,172,5005,5547,161399.5,0.1,0.1,0,3,0.0,96.7,3101,60606-52,POINT (-87.63676 41.882634)
60654,11,03/08/2020,03/14/2020,,,,,9,11,47,57.5,0.0,0.0,0,0,0.0,0.0,19135,60654-11,POINT (-87.636354 41.892485)
60654,12,03/15/2020,03/21/2020,14,17,73,88.8,53,64,277,334.5,0.2,0.2,0,0,0.0,0.0,19135,60654-12,POINT (-87.636354 41.892485)
60654,13,03/22/2020,03/28/2020,17,34,89,177.7,54,118,282,616.7,0.3,0.3,0,0,0.0,0.0,19135,60654-13,POINT (-87.636354 41.892485)
60654,14,03/29/2020,04/04/2020,12,46,63,240.4,36,154,188,804.8,0.2,0.3,0,0,0.0,0.0,19135,60654-14,POINT (-87.636354 41.892485)
60607,44,10/25/2020,10/31/2020,116,1044,392,3528.1,1896,19506,6407,65918.7,0.1,0.0,0,4,0.0,13.5,29591,60607-44,POINT (-87.652727 41.876104)
60607,45,11/01/2020,11/07/2020,133,1177,450,3977.6,1634,21140,5522,71440.6,0.1,0.0,0,4,0.0,13.5,29591,60607-45,POINT (-87.652727 41.876104)
60614,27,06/28/2020,07/04/2020,49,615,69,862.5,1550,8458,2174,11861.2,0.0,0.1,3,68,4.2,95.4,71308,60614-27,POINT (-87.652064 41.922605)
60654,15,04/05/2020,04/11/2020,39,85,204,444.2,51,205,266,1071.3,0.1,0.2,0,0,0.0,0.0,19135,60654-15,POINT (-87.636354 41.892485)
60654,16,04/12/2020,04/18/2020,18,103,94,538.3,61,266,319,1390.1,0.1,0.2,0,0,0.0,0.0,19135,60654-16,POINT (-87.636354 41.892485)
60654,17,04/19/2020,04/25/2020,7,110,37,574.9,72,338,376,1766.4,0.1,0.2,0,0,0.0,0.0,19135,60654-17,POINT (-87.636354 41.892485)
60654,18,04/26/2020,05/02/2020,5,115,26,601,78,416,408,2174,0.1,0.1,0,0,0.0,0.0,19135,60654-18,POINT (-87.636354 41.892485)
60654,19,05/03/2020,05/09/2020,9,124,47,648,106,522,554,2728,0.1,0.1,0,0,0.0,0.0,19135,60654-19,POINT (-87.636354 41.892485)
60607,46,11/08/2020,11/14/2020,156,1333,527,4504.7,2207,23347,7458,78899,0.1,0.0,0,4,0.0,13.5,29591,60607-46,POINT (-87.652727 41.876104)
60607,47,11/15/2020,11/21/2020,107,1440,362,4866.3,2117,25464,7154,86053.2,0.1,0.0,1,5,3.4,16.9,29591,60607-47,POINT (-87.652727 41.876104)
60607,48,11/22/2020,11/28/2020,82,1522,277,5143.5,1509,26973,5100,91152.7,0.1,0.0,0,5,0.0,16.9,29591,60607-48,POINT (-87.652727 41.876104)
60612,22,05/24/2020,05/30/2020,26,671,76,1955.6,440,3619,1282,10547.6,0.1,0.2,2,24,5.8,69.9,34311,60612-22,POINT (-87.687011 41.88004)
60611,15,04/05/2020,04/11/2020,8,65,25,200.5,74,391,228,1205.8,0.1,0.2,0,0,0.0,0.0,32426,60611-15,POINT (-87.620291 41.894734)
60611,16,04/12/2020,04/18/2020,8,73,25,225.1,123,514,379,1585.1,0.1,0.1,0,0,0.0,0.0,32426,60611-16,POINT (-87.620291 41.894734)
60611,17,04/19/2020,04/25/2020,8,81,25,249.8,152,666,469,2053.9,0.1,0.1,1,1,3.1,3.1,32426,60611-17,POINT (-87.620291 41.894734)
60611,18,04/26/2020,05/02/2020,12,93,37,286.8,297,963,916,2969.8,0.1,0.1,0,1,0.0,3.1,32426,60611-18,POINT (-87.620291 41.894734)
60611,19,05/03/2020,05/09/2020,7,100,22,308.4,343,1306,1058,4027.6,0.0,0.1,1,2,3.1,6.2,32426,60611-19,POINT (-87.620291 41.894734)
60611,20,05/10/2020,05/16/2020,15,115,46,354.7,390,1696,1203,5230.4,0.1,0.1,0,2,0.0,6.2,32426,60611-20,POINT (-87.620291 41.894734)
60612,23,05/31/2020,06/06/2020,24,695,70,2025.6,322,3941,938,11486.1,0.1,0.2,0,24,0.0,69.9,34311,60612-23,POINT (-87.687011 41.88004)
60614,28,07/05/2020,07/11/2020,44,659,62,924.2,1782,10240,2499,14360.2,0.0,0.1,1,69,1.4,96.8,71308,60614-28,POINT (-87.652064 41.922605)
60614,29,07/12/2020,07/18/2020,31,690,44,967.6,1942,12182,2723,17083.6,0.0,0.1,1,70,1.4,98.2,71308,60614-29,POINT (-87.652064 41.922605)
60614,30,07/19/2020,07/25/2020,40,730,56,1023.7,1487,13669,2085,19169,0.0,0.0,0,70,0.0,98.2,71308,60614-30,POINT (-87.652064 41.922605)
60614,31,07/26/2020,08/01/2020,43,773,60,1084,1685,15354,2363,21531.9,0.0,0.0,0,70,0.0,98.2,71308,60614-31,POINT (-87.652064 41.922605)
60611,21,05/17/2020,05/23/2020,10,125,31,385.5,380,2076,1172,6402.3,0.0,0.1,0,2,0.0,6.2,32426,60611-21,POINT (-87.620291 41.894734)
