PARK,PARK NUMBER,FACILITY NAME,FACILITY TYPE,X COORDINATE,Y COORDINATE,LOCATION
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197855.18613,1854955.51715,"{'latitude': '41.756841', 'longitude': '-87.550455', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197814.24691,1854925.4148500001,"{'latitude': '41.756759', 'longitude': '-87.550606', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197779.32834,1854895.3125499999,"{'latitude': '41.756677', 'longitude': '-87.550735', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197742.00132,1854861.59772,"{'latitude': '41.756586', 'longitude': '-87.550873', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197666.1432,1854959.12968,"{'latitude': '41.756855', 'longitude': '-87.551148', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197702.2661600001,1854988.0279099999,"{'latitude': '41.756934', 'longitude': '-87.551015', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197739.5931800001,1855021.7424099999,"{'latitude': '41.757025', 'longitude': '-87.550877', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197775.7161399999,1855050.64065,"{'latitude': '41.757104', 'longitude': '-87.550743', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197702.2661600001,1855145.7644700001,"{'latitude': '41.757366', 'longitude': '-87.551009', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197664.9391300001,1855114.4577800001,"{'latitude': '41.757281', 'longitude': '-87.551147', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197627.6124400001,1855083.1514099999,"{'latitude': '41.757196', 'longitude': '-87.551285', 'needs_recoding': False}"
RAINBOW BEACH,1001,TENNIS COURT,OUTDOOR,1197593.8976100001,1855053.04911,"{'latitude': '41.757115', 'longitude': '-87.55141', 'needs_recoding': False}"
RAINEY (EDWARD),33,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1149057.52027,1852236.497,"{'latitude': '41.750458', 'longitude': '-87.729361', 'needs_recoding': False}"
RAINEY (EDWARD),33,BASEBALL JR/SOFTBALL,OUTDOOR,1149365.1843600001,1852332.14543,"{'latitude': '41.750715', 'longitude': '-87.728231', 'needs_recoding': False}"
RAINEY (EDWARD),33,BASEBALL JR/SOFTBALL,OUTDOOR,1149675.09351,1852017.74514,"{'latitude': '41.749846', 'longitude': '-87.727104', 'needs_recoding': False}"
RAINEY (EDWARD),33,PLAYGROUND,OUTDOOR,1149023.8352999999,1852451.91717,"{'latitude': '41.75105', 'longitude': '-87.729479', 'needs_recoding': False}"
RAINEY (EDWARD),33,VOLLEYBALL (SAND),OUTDOOR,1148897.6905400001,1851953.8788000001,"{'latitude': '41.749686', 'longitude': '-87.729954', 'needs_recoding': False}"
RAINEY (EDWARD),33,BASEBALL SR,OUTDOOR,1149616.7048500001,1852371.0711999999,"{'latitude': '41.750817', 'longitude': '-87.727309', 'needs_recoding': False}"
RAINEY (EDWARD),33,BASEBALL SR,OUTDOOR,1149383.1502,1852013.2536800001,"{'latitude': '41.74984', 'longitude': '-87.728174', 'needs_recoding': False}"
RAINEY (EDWARD),33,TENNIS COURT,OUTDOOR,1148809.7438699999,1852424.96841,"{'latitude': '41.75098', 'longitude': '-87.730264', 'needs_recoding': False}"
RAINEY (EDWARD),33,TENNIS COURT,OUTDOOR,1148853.16077,1852424.96841,"{'latitude': '41.75098', 'longitude': '-87.730105', 'needs_recoding': False}"
RAINEY (EDWARD),33,TENNIS COURT,OUTDOOR,1148902.56684,1852423.4713600001,"{'latitude': '41.750975', 'longitude': '-87.729924', 'needs_recoding': False}"
RAVENSWOOD MANOR,159,PLAYGROUND,OUTDOOR,1156325.0834900001,1930585.10014,"{'latitude': '41.965313', 'longitude': '-87.700613', 'needs_recoding': False}"
REVERE (PAUL),185,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1158604.6416,1926068.3224299999,"{'latitude': '41.952872', 'longitude': '-87.692356', 'needs_recoding': False}"
REVERE (PAUL),185,GYMNASIUM,INDOOR,1158693.2500199999,1926351.0731800001,"{'latitude': '41.953646', 'longitude': '-87.692023', 'needs_recoding': False}"
NORWOOD,141,SENIOR CENTER,INDOOR,1130998.7378199999,1938179.81428,"{'latitude': '41.986629', 'longitude': '-87.793558', 'needs_recoding': False}"
REVERE (PAUL),185,BASEBALL JR/SOFTBALL,OUTDOOR,1158463.2918199999,1926225.8270399999,"{'latitude': '41.953307', 'longitude': '-87.692871', 'needs_recoding': False}"
REVERE (PAUL),185,BASEBALL JR/SOFTBALL,OUTDOOR,1158444.01987,1925885.01899,"{'latitude': '41.952372', 'longitude': '-87.692952', 'needs_recoding': False}"
REVERE (PAUL),185,BASEBALL JR/SOFTBALL,OUTDOOR,1158783.81381,1925922.5484499999,"{'latitude': '41.952468', 'longitude': '-87.691702', 'needs_recoding': False}"
REVERE (PAUL),185,PLAYGROUND,OUTDOOR,1158931.9030800001,1926134.5391599999,"{'latitude': '41.953047', 'longitude': '-87.691151', 'needs_recoding': False}"
REVERE (PAUL),185,BASEBALL SR,OUTDOOR,1158796.99981,1926233.9415200001,"{'latitude': '41.953322', 'longitude': '-87.691645', 'needs_recoding': False}"
REVERE (PAUL),185,TENNIS COURT,OUTDOOR,1158973.48961,1926033.1082599999,"{'latitude': '41.952768', 'longitude': '-87.691001', 'needs_recoding': False}"
REVERE (PAUL),185,TENNIS COURT,OUTDOOR,1158927.84568,1926032.0938299999,"{'latitude': '41.952766', 'longitude': '-87.691169', 'needs_recoding': False}"
REVERE (PAUL),185,TENNIS COURT,OUTDOOR,1158928.86011,1925913.4195300001,"{'latitude': '41.95244', 'longitude': '-87.691169', 'needs_recoding': False}"
REVERE (PAUL),185,TENNIS COURT,OUTDOOR,1158973.48961,1925912.40542,"{'latitude': '41.952436', 'longitude': '-87.691005', 'needs_recoding': False}"
REYES (GUADALUPE),352,BASKETBALL COURT,OUTDOOR,1170980.9491999999,1891034.6296999999,"{'latitude': '41.856474', 'longitude': '-87.64789', 'needs_recoding': False}"
RIDGE,175,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1165829.11928,1840322.43881,"{'latitude': '41.717425', 'longitude': '-87.668239', 'needs_recoding': False}"
RIDGE,175,FITNESS CENTER,INDOOR,1165956.68365,1840697.47808,"{'latitude': '41.718451', 'longitude': '-87.667761', 'needs_recoding': False}"
RIDGE,175,GYMNASIUM,INDOOR,1165918.4143699999,1840700.0295899999,"{'latitude': '41.718459', 'longitude': '-87.667902', 'needs_recoding': False}"
RIDGE,175,POOL (INDOOR),INDOOR,1165961.78633,1840812.2862499999,"{'latitude': '41.718766', 'longitude': '-87.667739', 'needs_recoding': False}"
RIDGE,175,BASEBALL JR/SOFTBALL,OUTDOOR,1165944.52128,1840159.18093,"{'latitude': '41.716975', 'longitude': '-87.667821', 'needs_recoding': False}"
RIDGE,175,BASEBALL JR/SOFTBALL,OUTDOOR,1165750.5413500001,1840148.89913,"{'latitude': '41.71695', 'longitude': '-87.668532', 'needs_recoding': False}"
RIDGE,175,BASEBALL JR/SOFTBALL,OUTDOOR,1165934.9251699999,1840421.7053400001,"{'latitude': '41.717695', 'longitude': '-87.667849', 'needs_recoding': False}"
RIDGE,175,PLAYGROUND,OUTDOOR,1165660.74822,1840808.29446,"{'latitude': '41.718762', 'longitude': '-87.668842', 'needs_recoding': False}"
RIDGE,175,TENNIS COURT,OUTDOOR,1165934.2398000001,1840913.1672799999,"{'latitude': '41.719044', 'longitude': '-87.667838', 'needs_recoding': False}"
RIDGE,175,TENNIS COURT,OUTDOOR,1165980.1642499999,1840915.22371,"{'latitude': '41.719048', 'longitude': '-87.667669', 'needs_recoding': False}"
RIIS (JACOB),123,ARTIFICIAL TURF FIELD,OUTDOOR,1135102.8017899999,1916084.8322300001,"{'latitude': '41.925926', 'longitude': '-87.778989', 'needs_recoding': False}"
RIIS (JACOB),123,CASTING PIER,OUTDOOR,1133761.0170700001,1915769.6681599999,"{'latitude': '41.925085', 'longitude': '-87.783927', 'needs_recoding': False}"
RIIS (JACOB),123,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1134005.23673,1916011.94753,"{'latitude': '41.925745', 'longitude': '-87.783024', 'needs_recoding': False}"
RIIS (JACOB),123,GYMNASIUM,INDOOR,1135183.5539299999,1915464.5631299999,"{'latitude': '41.924222', 'longitude': '-87.778707', 'needs_recoding': False}"
RIIS (JACOB),123,ICESKATING,OUTDOOR,1135036.94267,1915399.91463,"{'latitude': '41.924047', 'longitude': '-87.779247', 'needs_recoding': False}"
RIIS (JACOB),123,POOL (OUTDOOR),OUTDOOR,1134791.68004,1915406.82177,"{'latitude': '41.924071', 'longitude': '-87.780148', 'needs_recoding': False}"
RIIS (JACOB),123,PLAYGROUND,OUTDOOR,1134145.95594,1916213.97698,"{'latitude': '41.926297', 'longitude': '-87.782502', 'needs_recoding': False}"
RIIS (JACOB),123,PLAYGROUND,OUTDOOR,1135076.6775,1915604.10681,"{'latitude': '41.924607', 'longitude': '-87.779096', 'needs_recoding': False}"
RIIS (JACOB),123,BASEBALL SR,OUTDOOR,1134597.96291,1916225.7174500001,"{'latitude': '41.926321', 'longitude': '-87.78084', 'needs_recoding': False}"
RIIS (JACOB),123,BASEBALL SR,OUTDOOR,1134574.4819799999,1915565.31785,"{'latitude': '41.92451', 'longitude': '-87.780942', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1135009.34922,1916519.66075,"{'latitude': '41.927121', 'longitude': '-87.779322', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134959.6806900001,1916518.5570799999,"{'latitude': '41.927119', 'longitude': '-87.779504', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134914.4275,1916515.2457399999,"{'latitude': '41.92711', 'longitude': '-87.779671', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134865.8626300001,1916515.2457399999,"{'latitude': '41.927111', 'longitude': '-87.779849', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134815.09075,1916515.2457399999,"{'latitude': '41.927112', 'longitude': '-87.780036', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134769.8372299999,1916515.2457399999,"{'latitude': '41.927113', 'longitude': '-87.780202', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134721.2727000001,1916511.93472,"{'latitude': '41.927105', 'longitude': '-87.780381', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134669.3968199999,1916510.8310499999,"{'latitude': '41.927102', 'longitude': '-87.780571', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134621.93563,1916509.7270500001,"{'latitude': '41.9271', 'longitude': '-87.780746', 'needs_recoding': False}"
RIIS (JACOB),123,TENNIS COURT,OUTDOOR,1134577.78611,1916508.62338,"{'latitude': '41.927098', 'longitude': '-87.780908', 'needs_recoding': False}"
RIIS (JACOB),123,TRACK,OUTDOOR,1134988.33253,1916076.0268000001,"{'latitude': '41.925904', 'longitude': '-87.77941', 'needs_recoding': False}"
RIIS (JACOB),123,WATER PLAYGROUND,OUTDOOR,1135013.7642399999,1915631.7002600001,"{'latitude': '41.924684', 'longitude': '-87.779327', 'needs_recoding': False}"
RIVER,186,ARTIFICIAL TURF FIELD,OUTDOOR,1155015.4873599999,1933347.0280200001,"{'latitude': '41.972918', 'longitude': '-87.705354', 'needs_recoding': False}"
RIVER,186,BASKETBALL COURT,OUTDOOR,1155233.6942700001,1933245.06562,"{'latitude': '41.972634', 'longitude': '-87.704554', 'needs_recoding': False}"
RIVER,186,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1155606.85494,1934103.51437,"{'latitude': '41.974982', 'longitude': '-87.703159', 'needs_recoding': False}"
RIVER,186,DOG FRIENDLY AREA,OUTDOOR,1155697.3485300001,1933563.3874900001,"{'latitude': '41.973498', 'longitude': '-87.702841', 'needs_recoding': False}"
RIVER,186,GYMNASIUM,INDOOR,1155943.0409500001,1933733.8956800001,"{'latitude': '41.973961', 'longitude': '-87.701933', 'needs_recoding': False}"
RIVER,186,BASEBALL JR/SOFTBALL,OUTDOOR,1155484.77382,1934226.9406300001,"{'latitude': '41.975323', 'longitude': '-87.703605', 'needs_recoding': False}"
RIVER,186,POOL (OUTDOOR),OUTDOOR,1155762.93961,1933733.05415,"{'latitude': '41.973962', 'longitude': '-87.702595', 'needs_recoding': False}"
RIVER,186,PLAYGROUND,OUTDOOR,1156003.2599899999,1933538.14903,"{'latitude': '41.973422', 'longitude': '-87.701717', 'needs_recoding': False}"
RIVER,186,PLAYGROUND,OUTDOOR,1154909.5194000001,1933647.9014300001,"{'latitude': '41.973746', 'longitude': '-87.705736', 'needs_recoding': False}"
RIVER,186,VOLLEYBALL (SAND),OUTDOOR,1155916.4320799999,1933547.6611500001,"{'latitude': '41.97345', 'longitude': '-87.702036', 'needs_recoding': False}"
RIVER,186,BASEBALL SR,OUTDOOR,1155692.9253100001,1934261.0015799999,"{'latitude': '41.975412', 'longitude': '-87.702838', 'needs_recoding': False}"
RIVER,186,TENNIS COURT,OUTDOOR,1156005.1520499999,1933918.4979999999,"{'latitude': '41.974466', 'longitude': '-87.701699', 'needs_recoding': False}"
RIVER,186,TENNIS COURT,OUTDOOR,1155957.84506,1933918.4979999999,"{'latitude': '41.974467', 'longitude': '-87.701873', 'needs_recoding': False}"
RIVER,186,TENNIS COURT,OUTDOOR,1155912.4301199999,1933918.4979999999,"{'latitude': '41.974468', 'longitude': '-87.70204', 'needs_recoding': False}"
RIVER,186,TENNIS COURT,OUTDOOR,1155872.6923400001,1933916.60595,"{'latitude': '41.974464', 'longitude': '-87.702187', 'needs_recoding': False}"
RIVER,186,TENNIS COURT,OUTDOOR,1155823.4929599999,1933914.7135600001,"{'latitude': '41.974459', 'longitude': '-87.702367', 'needs_recoding': False}"
RIVER,186,TRACK,OUTDOOR,1155178.22358,1933352.70484,"{'latitude': '41.97293', 'longitude': '-87.704756', 'needs_recoding': False}"
RIVER,186,WATER PLAYGROUND,OUTDOOR,1155703.8560599999,1933800.36635,"{'latitude': '41.974148', 'longitude': '-87.702811', 'needs_recoding': False}"
ROBERTS (DANIEL) SQUARE,95,PLAYGROUND,OUTDOOR,1140395.0228299999,1932893.4413300001,"{'latitude': '41.971955', 'longitude': '-87.759128', 'needs_recoding': False}"
ROBERTS (DANIEL) SQUARE,95,SPRAY FEATURE,OUTDOOR,1140404.67111,1932951.3316299999,"{'latitude': '41.972113', 'longitude': '-87.759091', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,BASKETBALL COURT,OUTDOOR,1175125.7926099999,1843732.03107,"{'latitude': '41.726579', 'longitude': '-87.634088', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,BASKETBALL COURT,OUTDOOR,1175124.88579,1843653.1319500001,"{'latitude': '41.726363', 'longitude': '-87.634094', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,GYMNASIUM,INDOOR,1175018.57268,1843389.4687600001,"{'latitude': '41.725642', 'longitude': '-87.634491', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,BASEBALL JR/SOFTBALL,OUTDOOR,1175105.84121,1844467.9705399999,"{'latitude': '41.728599', 'longitude': '-87.634139', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,PLAYGROUND,OUTDOOR,1175092.4035700001,1843058.85164,"{'latitude': '41.724733', 'longitude': '-87.63423', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,SPRAY FEATURE,OUTDOOR,1175012.4316199999,1843028.2864099999,"{'latitude': '41.724651', 'longitude': '-87.634524', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,TENNIS COURT,OUTDOOR,1175118.5373800001,1843988.2270800001,"{'latitude': '41.727282', 'longitude': '-87.634107', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,TENNIS COURT,OUTDOOR,1175120.3513499999,1843866.7040299999,"{'latitude': '41.726949', 'longitude': '-87.634104', 'needs_recoding': False}"
ROBICHAUX (JOSEPH),320,BASEBALL JR/SOFTBALL,OUTDOOR,1174977.97007,1844152.3737300001,"{'latitude': '41.727736', 'longitude': '-87.634617', 'needs_recoding': False}"
ROBINSON (JACKIE),236,BASKETBALL COURT,OUTDOOR,1171196.54883,1834543.4382199999,"{'latitude': '41.701451', 'longitude': '-87.648749', 'needs_recoding': False}"
ROBINSON (JACKIE),236,BASEBALL JR/SOFTBALL,OUTDOOR,1171382.8729300001,1834388.9546099999,"{'latitude': '41.701023', 'longitude': '-87.648071', 'needs_recoding': False}"
ROBINSON (JACKIE),236,BASEBALL JR/SOFTBALL,OUTDOOR,1171723.68065,1834390.13374,"{'latitude': '41.701019', 'longitude': '-87.646823', 'needs_recoding': False}"
ROBINSON (JACKIE),236,PLAYGROUND,OUTDOOR,1171388.7692499999,1834614.19432,"{'latitude': '41.701641', 'longitude': '-87.648043', 'needs_recoding': False}"
ROBINSON (JACKIE),236,BASEBALL SR,OUTDOOR,1171240.1816199999,1834083.5244499999,"{'latitude': '41.700188', 'longitude': '-87.648602', 'needs_recoding': False}"
ROBINSON (JACKIE),236,BASEBALL SR,OUTDOOR,1171724.86011,1834025.7404400001,"{'latitude': '41.700019', 'longitude': '-87.646829', 'needs_recoding': False}"
ROGERS (PHILLIP),240,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1158123.0618499999,1948217.6055600001,"{'latitude': '42.01366', 'longitude': '-87.693518', 'needs_recoding': False}"
ROGERS (PHILLIP),240,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1158083.0848999999,1948524.7004199999,"{'latitude': '42.014504', 'longitude': '-87.693657', 'needs_recoding': False}"
ROGERS (PHILLIP),240,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1157470.71211,1948181.2631099999,"{'latitude': '42.013574', 'longitude': '-87.69592', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL JR/SOFTBALL,OUTDOOR,1157826.5037199999,1948720.92509,"{'latitude': '42.015047', 'longitude': '-87.694596', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL JR/SOFTBALL,OUTDOOR,1158289.3230000001,1948376.5875299999,"{'latitude': '42.014093', 'longitude': '-87.692902', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL JR/SOFTBALL,OUTDOOR,1158218.9743900001,1947991.5216999999,"{'latitude': '42.013038', 'longitude': '-87.693172', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL JR/SOFTBALL,OUTDOOR,1157882.0419900001,1948502.47441,"{'latitude': '42.014447', 'longitude': '-87.694397', 'needs_recoding': False}"
ROGERS (PHILLIP),240,PLAYGROUND,OUTDOOR,1157282.22823,1948443.23339,"{'latitude': '42.014297', 'longitude': '-87.696606', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL SR,OUTDOOR,1158233.78473,1948720.92509,"{'latitude': '42.015039', 'longitude': '-87.693097', 'needs_recoding': False}"
ROGERS (PHILLIP),240,BASEBALL SR,OUTDOOR,1157850.57027,1948124.81375,"{'latitude': '42.013411', 'longitude': '-87.694524', 'needs_recoding': False}"
ROGERS (PHILLIP),240,TENNIS COURT,OUTDOOR,1157630.26822,1948537.6485599999,"{'latitude': '42.014549', 'longitude': '-87.695323', 'needs_recoding': False}"
ROGERS (PHILLIP),240,TENNIS COURT,OUTDOOR,1157587.68891,1948535.79718,"{'latitude': '42.014544', 'longitude': '-87.69548', 'needs_recoding': False}"
ROGERS (PHILLIP),240,TENNIS COURT,OUTDOOR,1157541.4068499999,1948533.9461399999,"{'latitude': '42.01454', 'longitude': '-87.69565', 'needs_recoding': False}"
ROGERS (PHILLIP),240,TENNIS COURT,OUTDOOR,1157495.12512,1948533.9461399999,"{'latitude': '42.014541', 'longitude': '-87.69582', 'needs_recoding': False}"
ROGERS (PHILLIP) BEACH,1262,BEACH,OUTDOOR,1165928.28443,1951128.7578799999,"{'latitude': '42.021485', 'longitude': '-87.664715', 'needs_recoding': False}"
ROGERS (PHILLIP) BEACH,1262,TENNIS COURT,OUTDOOR,1165994.4690099999,1950948.9472099999,"{'latitude': '42.02099', 'longitude': '-87.664477', 'needs_recoding': False}"
ROGERS (PHILLIP) BEACH,1262,TENNIS COURT,OUTDOOR,1165996.2259,1950889.2055299999,"{'latitude': '42.020826', 'longitude': '-87.664472', 'needs_recoding': False}"
RONAN (GEORGE),275,PLAYGROUND,OUTDOOR,1155472.95921,1932679.1477900001,"{'latitude': '41.971076', 'longitude': '-87.70369', 'needs_recoding': False}"
ROOSEVELT (THEODORE),466,PLAYGROUND,OUTDOOR,1175937.05608,1895375.99471,"{'latitude': '41.868277', 'longitude': '-87.629568', 'needs_recoding': False}"
ROOSEVELT (THEODORE),466,TENNIS COURT,OUTDOOR,1175785.2935899999,1895190.5068900001,"{'latitude': '41.867772', 'longitude': '-87.63013', 'needs_recoding': False}"
ROOSEVELT (THEODORE),466,TENNIS COURT,OUTDOOR,1175833.60222,1895191.41863,"{'latitude': '41.867773', 'longitude': '-87.629953', 'needs_recoding': False}"
ROOSEVELT (THEODORE),466,TENNIS COURT,OUTDOOR,1175881.4554699999,1895193.6971700001,"{'latitude': '41.867778', 'longitude': '-87.629777', 'needs_recoding': False}"
ROSEDALE,91,BASKETBALL COURT,OUTDOOR,1133111.95899,1939070.4184699999,"{'latitude': '41.989036', 'longitude': '-87.785765', 'needs_recoding': False}"
ROSEDALE,91,GYMNASIUM,INDOOR,1133108.99443,1938984.1299300001,"{'latitude': '41.988799', 'longitude': '-87.785778', 'needs_recoding': False}"
ROSEDALE,91,BASEBALL JR/SOFTBALL,OUTDOOR,1133030.6527199999,1939241.8049399999,"{'latitude': '41.989507', 'longitude': '-87.78606', 'needs_recoding': False}"
ROSEDALE,91,PLAYGROUND,OUTDOOR,1133011.9349100001,1938944.0722699999,"{'latitude': '41.988691', 'longitude': '-87.786135', 'needs_recoding': False}"
PARK NO. 546,546,DOG FRIENDLY AREA,OUTDOOR,1178903.4031700001,1901752.8563000001,"{'latitude': '41.885708', 'longitude': '-87.618483', 'needs_recoding': False}"
RIDGE,175,GALLERY,SPECIAL,1165989.43359,1840771.4028,"{'latitude': '41.718654', 'longitude': '-87.667639', 'needs_recoding': False}"
SOUTH SHORE CULTL. CTR.,429,CULTURAL CENTER,SPECIAL,1194127.6991600001,1859126.8795400001,"{'latitude': '41.768379', 'longitude': '-87.563979', 'needs_recoding': False}"
